tool1,tool2,delta_IC,delta_FlipScore,delta_MeanPairwiseID,delta_Mismatch,delta_Match,label
tcoffee,muscle,-0.05002899999999999,0.06037199999999998,0.01432,0.00913,0.020666000000000073,1
muscle,mafft,0.17127199999999998,-0.02217800000000003,0.01772499999999999,-0.051044000000000006,0.01087399999999994,0
muscle,clustal,0.06598199999999999,-0.03888999999999998,0.012446999999999986,-0.019985000000000003,0.0003369999999999207,0
muscle,tcoffee,0.05002899999999999,-0.06037199999999998,-0.01432,-0.00913,-0.020666000000000073,0
mafft,clustal,-0.018807999999999936,-0.011553999999999953,-0.003475999999999979,0.008341999999999988,-0.00834199999999996,1
mafft,tcoffee,-0.0067229999999999235,-0.0021010000000000195,-0.002432999999999963,0.003127999999999992,-0.0031279999999999086,1
mafft,muscle,-0.04643199999999992,0.03571499999999994,-0.01633699999999999,0.014597999999999986,-0.014598,1
clustal,mafft,0.018807999999999936,0.011553999999999953,0.003475999999999979,-0.008341999999999988,0.00834199999999996,0
clustal,tcoffee,0.012085000000000012,0.009452999999999934,0.0010430000000000161,-0.005213999999999996,0.005214000000000052,0
clustal,muscle,-0.027623999999999982,0.047268999999999894,-0.012861000000000011,0.006255999999999998,-0.006256000000000039,1
tcoffee,mafft,0.0067229999999999235,0.0021010000000000195,0.002432999999999963,-0.003127999999999992,0.0031279999999999086,0
tcoffee,clustal,-0.012085000000000012,-0.009452999999999934,-0.0010430000000000161,0.005213999999999996,-0.005214000000000052,1
tcoffee,muscle,-0.039708999999999994,0.03781599999999996,-0.013904000000000027,0.011469999999999994,-0.011470000000000091,1
muscle,mafft,0.04643199999999992,-0.03571499999999994,0.01633699999999999,-0.014597999999999986,0.014598,0
muscle,clustal,0.027623999999999982,-0.047268999999999894,0.012861000000000011,-0.006255999999999998,0.006256000000000039,0
muscle,tcoffee,0.039708999999999994,-0.03781599999999996,0.013904000000000027,-0.011469999999999994,0.011470000000000091,0
mafft,clustal,-0.003765999999999936,-0.01461100000000004,0.0009949999999999681,0.0038519999999999804,-0.0038520000000000776,0
mafft,tcoffee,0.004066000000000014,-0.00779300000000005,8.300000000005525e-05,-0.0003210000000000157,0.0003210000000000157,0
mafft,muscle,0.004875000000000074,0.003245999999999971,0.00015299999999995872,-0.0004820000000000102,0.00048199999999998244,1
clustal,mafft,0.003765999999999936,0.01461100000000004,-0.0009949999999999681,-0.0038519999999999804,0.0038520000000000776,1
clustal,tcoffee,0.00783199999999995,0.006817999999999991,-0.0009119999999999129,-0.004172999999999996,0.004173000000000093,0
clustal,muscle,0.00864100000000001,0.017857000000000012,-0.0008420000000000094,-0.004333999999999991,0.00433400000000006,1
tcoffee,mafft,-0.004066000000000014,0.00779300000000005,-8.300000000005525e-05,0.0003210000000000157,-0.0003210000000000157,1
tcoffee,clustal,-0.00783199999999995,-0.006817999999999991,0.0009119999999999129,0.004172999999999996,-0.004173000000000093,1
tcoffee,muscle,0.0008090000000000597,0.011039000000000021,6.999999999990347e-05,-0.00016099999999999448,0.00016099999999996673,1
muscle,mafft,-0.004875000000000074,-0.003245999999999971,-0.00015299999999995872,0.0004820000000000102,-0.00048199999999998244,0
muscle,clustal,-0.00864100000000001,-0.017857000000000012,0.0008420000000000094,0.004333999999999991,-0.00433400000000006,0
muscle,tcoffee,-0.0008090000000000597,-0.011039000000000021,-6.999999999990347e-05,0.00016099999999999448,-0.00016099999999996673,0
mafft,clustal,-0.043634000000000006,0.001843000000000039,-0.00216700000000003,0.0031889999999999974,-0.0031889999999999974,0
mafft,tcoffee,0.0006880000000000219,-0.007677999999999963,-0.00017500000000003624,0.0003039999999999987,-0.00030399999999997096,1
mafft,muscle,-0.026658999999999988,0.004958999999999936,0.03461599999999998,0.010553000000000007,0.03629899999999997,1
clustal,mafft,0.043634000000000006,-0.001843000000000039,0.00216700000000003,-0.0031889999999999974,0.0031889999999999974,1
clustal,tcoffee,0.04432200000000003,-0.009521000000000002,0.0019919999999999938,-0.0028849999999999987,0.0028850000000000264,1
clustal,muscle,0.016975000000000018,0.0031159999999998966,0.03678300000000001,0.007364000000000009,0.03948799999999997,1
tcoffee,mafft,-0.0006880000000000219,0.007677999999999963,0.00017500000000003624,-0.0003039999999999987,0.00030399999999997096,0
tcoffee,clustal,-0.04432200000000003,0.009521000000000002,-0.0019919999999999938,0.0028849999999999987,-0.0028850000000000264,0
tcoffee,muscle,-0.02734700000000001,0.012636999999999898,0.034791000000000016,0.010249000000000008,0.03660299999999994,1
muscle,mafft,0.026658999999999988,-0.004958999999999936,-0.03461599999999998,-0.010553000000000007,-0.03629899999999997,0
muscle,clustal,-0.016975000000000018,-0.0031159999999998966,-0.03678300000000001,-0.007364000000000009,-0.03948799999999997,0
muscle,tcoffee,0.02734700000000001,-0.012636999999999898,-0.034791000000000016,-0.010249000000000008,-0.03660299999999994,0
mafft,clustal,-0.008784000000000014,-0.017284999999999995,-0.012185999999999919,0.004232999999999987,-0.01561199999999996,1
mafft,tcoffee,0.007637999999999978,-0.01957399999999998,-0.007101999999999942,-0.0037540000000000073,-0.007624999999999993,1
mafft,muscle,0.008830999999999978,-0.021405999999999925,-0.01951399999999992,0.010110000000000008,-0.02148899999999998,1
clustal,mafft,0.008784000000000014,0.017284999999999995,0.012185999999999919,-0.004232999999999987,0.01561199999999996,0
clustal,tcoffee,0.016421999999999992,-0.0022889999999999855,0.005083999999999977,-0.007986999999999994,0.007986999999999966,0
clustal,muscle,0.017614999999999992,-0.00412099999999993,-0.007328000000000001,0.005877000000000021,-0.005877000000000021,1
tcoffee,mafft,-0.007637999999999978,0.01957399999999998,0.007101999999999942,0.0037540000000000073,0.007624999999999993,0
tcoffee,clustal,-0.016421999999999992,0.0022889999999999855,-0.005083999999999977,0.007986999999999994,-0.007986999999999966,1
tcoffee,muscle,0.0011929999999999996,-0.0018319999999999448,-0.012411999999999979,0.013864000000000015,-0.013863999999999987,1
muscle,mafft,-0.008830999999999978,0.021405999999999925,0.01951399999999992,-0.010110000000000008,0.02148899999999998,0
muscle,clustal,-0.017614999999999992,0.00412099999999993,0.007328000000000001,-0.005877000000000021,0.005877000000000021,0
muscle,tcoffee,-0.0011929999999999996,0.0018319999999999448,0.012411999999999979,-0.013864000000000015,0.013863999999999987,0
mafft,clustal,-0.028218999999999994,-0.006384999999999974,0.005249000000000059,0.00317400000000001,0.003426999999999958,0
mafft,tcoffee,-0.008743,-0.010678999999999994,-0.006905999999999968,0.0011770000000000114,-0.007870999999999961,0
mafft,muscle,-0.055323999999999984,0.03194700000000006,0.009801999999999977,0.007786000000000015,0.011741000000000001,1
clustal,mafft,0.028218999999999994,0.006384999999999974,-0.005249000000000059,-0.00317400000000001,-0.003426999999999958,1
clustal,tcoffee,0.019475999999999993,-0.00429400000000002,-0.012155000000000027,-0.0019969999999999988,-0.01129799999999992,0
clustal,muscle,-0.02710499999999999,0.03833200000000003,0.004552999999999918,0.004612000000000005,0.008314000000000044,1
tcoffee,mafft,0.008743,0.010678999999999994,0.006905999999999968,-0.0011770000000000114,0.007870999999999961,1
tcoffee,clustal,-0.019475999999999993,0.00429400000000002,0.012155000000000027,0.0019969999999999988,0.01129799999999992,1
tcoffee,muscle,-0.046580999999999984,0.04262600000000005,0.016707999999999945,0.006609000000000004,0.019611999999999963,1
muscle,mafft,0.055323999999999984,-0.03194700000000006,-0.009801999999999977,-0.007786000000000015,-0.011741000000000001,0
muscle,clustal,0.02710499999999999,-0.03833200000000003,-0.004552999999999918,-0.004612000000000005,-0.008314000000000044,0
muscle,tcoffee,0.046580999999999984,-0.04262600000000005,-0.016707999999999945,-0.006609000000000004,-0.019611999999999963,0
mafft,clustal,-0.036663999999999974,0.0035890000000000644,-0.008259000000000016,0.01670100000000002,-0.016699999999999937,1
mafft,tcoffee,0.03385899999999997,-0.0024739999999999762,0.0038839999999999986,-0.011848999999999998,-0.0006279999999999619,1
mafft,muscle,-0.06505100000000003,0.037834000000000034,-0.0008670000000000622,0.013039999999999996,-0.0008869999999999711,1
clustal,mafft,0.036663999999999974,-0.0035890000000000644,0.008259000000000016,-0.01670100000000002,0.016699999999999937,0
clustal,tcoffee,0.07052299999999995,-0.006063000000000041,0.012143000000000015,-0.02855000000000002,0.016071999999999975,1
clustal,muscle,-0.02838700000000005,0.03424499999999997,0.007391999999999954,-0.0036610000000000253,0.015812999999999966,1
tcoffee,mafft,-0.03385899999999997,0.0024739999999999762,-0.0038839999999999986,0.011848999999999998,0.0006279999999999619,0
tcoffee,clustal,-0.07052299999999995,0.006063000000000041,-0.012143000000000015,0.02855000000000002,-0.016071999999999975,0
tcoffee,muscle,-0.09891,0.04030800000000001,-0.004751000000000061,0.024888999999999994,-0.0002590000000000092,1
muscle,mafft,0.06505100000000003,-0.037834000000000034,0.0008670000000000622,-0.013039999999999996,0.0008869999999999711,0
muscle,clustal,0.02838700000000005,-0.03424499999999997,-0.007391999999999954,0.0036610000000000253,-0.015812999999999966,0
muscle,tcoffee,0.09891,-0.04030800000000001,0.004751000000000061,-0.024888999999999994,0.0002590000000000092,0
mafft,clustal,-0.02544200000000002,0.002715000000000023,-0.020444999999999935,0.009144999999999986,-0.01751999999999998,1
mafft,tcoffee,-0.026372000000000007,-0.00204699999999991,-0.026561999999999975,0.009817999999999993,-0.018194000000000043,1
mafft,muscle,-0.049292,0.003370000000000095,-0.020744999999999902,0.01602200000000001,-0.016021000000000063,1
clustal,mafft,0.02544200000000002,-0.002715000000000023,0.020444999999999935,-0.009144999999999986,0.01751999999999998,0
clustal,tcoffee,-0.0009299999999999864,-0.004761999999999933,-0.006117000000000039,0.0006730000000000069,-0.0006740000000000634,1
clustal,muscle,-0.023849999999999982,0.0006550000000000722,-0.00029999999999996696,0.006877000000000022,0.001498999999999917,1
tcoffee,mafft,0.026372000000000007,0.00204699999999991,0.026561999999999975,-0.009817999999999993,0.018194000000000043,0
tcoffee,clustal,0.0009299999999999864,0.004761999999999933,0.006117000000000039,-0.0006730000000000069,0.0006740000000000634,0
tcoffee,muscle,-0.022919999999999996,0.005417000000000005,0.005817000000000072,0.006204000000000015,0.0021729999999999805,1
muscle,mafft,0.049292,-0.003370000000000095,0.020744999999999902,-0.01602200000000001,0.016021000000000063,0
muscle,clustal,0.023849999999999982,-0.0006550000000000722,0.00029999999999996696,-0.006877000000000022,-0.001498999999999917,0
muscle,tcoffee,0.022919999999999996,-0.005417000000000005,-0.005817000000000072,-0.006204000000000015,-0.0021729999999999805,0
mafft,clustal,-0.011400000000000077,-0.00512799999999991,-0.0025319999999999787,0.0025309999999999985,-0.00253099999999995,0
mafft,tcoffee,0.0,0.0,0.0,0.0,0.0,0
mafft,muscle,-0.011400000000000077,-0.00769299999999995,-0.0025319999999999787,0.0025309999999999985,-0.00253099999999995,1
clustal,mafft,0.011400000000000077,0.00512799999999991,0.0025319999999999787,-0.0025309999999999985,0.00253099999999995,1
clustal,tcoffee,0.011400000000000077,0.00512799999999991,0.0025319999999999787,-0.0025309999999999985,0.00253099999999995,0
clustal,muscle,0.0,-0.0025650000000000395,0.0,0.0,0.0,1
tcoffee,mafft,0.0,0.0,0.0,0.0,0.0,1
tcoffee,clustal,-0.011400000000000077,-0.00512799999999991,-0.0025319999999999787,0.0025309999999999985,-0.00253099999999995,1
tcoffee,muscle,-0.011400000000000077,-0.00769299999999995,-0.0025319999999999787,0.0025309999999999985,-0.00253099999999995,1
muscle,mafft,0.011400000000000077,0.00769299999999995,0.0025319999999999787,-0.0025309999999999985,0.00253099999999995,0
muscle,clustal,0.0,0.0025650000000000395,0.0,0.0,0.0,0
muscle,tcoffee,0.011400000000000077,0.00769299999999995,0.0025319999999999787,-0.0025309999999999985,0.00253099999999995,0
mafft,clustal,0.011693000000000009,0.018073000000000006,-0.002890000000000059,0.009423999999999988,-0.009425000000000017,1
mafft,tcoffee,0.0010000000000000009,-0.008534000000000042,-0.0013800000000000479,0.0009919999999999929,-0.0009930000000000216,0
mafft,muscle,-0.03524499999999997,0.052759,0.0049960000000000004,0.013047000000000003,0.007185999999999915,1
clustal,mafft,-0.011693000000000009,-0.018073000000000006,0.002890000000000059,-0.009423999999999988,0.009425000000000017,0
clustal,tcoffee,-0.010693000000000008,-0.026607000000000047,0.0015100000000000113,-0.008431999999999995,0.008431999999999995,0
clustal,muscle,-0.04693799999999998,0.034685999999999995,0.00788600000000006,0.003623000000000015,0.01661099999999993,1
tcoffee,mafft,-0.0010000000000000009,0.008534000000000042,0.0013800000000000479,-0.0009919999999999929,0.0009930000000000216,1
tcoffee,clustal,0.010693000000000008,0.026607000000000047,-0.0015100000000000113,0.008431999999999995,-0.008431999999999995,1
tcoffee,muscle,-0.03624499999999997,0.06129300000000004,0.006376000000000048,0.01205500000000001,0.008178999999999936,1
muscle,mafft,0.03524499999999997,-0.052759,-0.0049960000000000004,-0.013047000000000003,-0.007185999999999915,0
muscle,clustal,0.04693799999999998,-0.034685999999999995,-0.00788600000000006,-0.003623000000000015,-0.01661099999999993,0
muscle,tcoffee,0.03624499999999997,-0.06129300000000004,-0.006376000000000048,-0.01205500000000001,-0.008178999999999936,0
mafft,clustal,-0.0034689999999999444,-0.007233999999999963,0.0006860000000000754,-0.000892999999999991,0.0008930000000000327,1
mafft,tcoffee,-0.02016399999999996,-0.0018090000000000606,-0.00563199999999997,0.00446400000000001,-0.0044639999999999125,0
mafft,muscle,-0.014930999999999917,0.004520999999999997,-0.00412099999999993,0.0035710000000000047,-0.003570999999999991,1
clustal,mafft,0.0034689999999999444,0.007233999999999963,-0.0006860000000000754,0.000892999999999991,-0.0008930000000000327,0
clustal,tcoffee,-0.016695000000000015,0.005424999999999902,-0.006318000000000046,0.005357000000000001,-0.005356999999999945,0
clustal,muscle,-0.011461999999999972,0.01175499999999996,-0.004807000000000006,0.004463999999999996,-0.0044640000000000235,1
tcoffee,mafft,0.02016399999999996,0.0018090000000000606,0.00563199999999997,-0.00446400000000001,0.0044639999999999125,1
tcoffee,clustal,0.016695000000000015,-0.005424999999999902,0.006318000000000046,-0.005357000000000001,0.005356999999999945,1
tcoffee,muscle,0.005233000000000043,0.006330000000000058,0.00151100000000004,-0.0008930000000000049,0.0008929999999999216,1
muscle,mafft,0.014930999999999917,-0.004520999999999997,0.00412099999999993,-0.0035710000000000047,0.003570999999999991,0
muscle,clustal,0.011461999999999972,-0.01175499999999996,0.004807000000000006,-0.004463999999999996,0.0044640000000000235,0
muscle,tcoffee,-0.005233000000000043,-0.006330000000000058,-0.00151100000000004,0.0008930000000000049,-0.0008929999999999216,0
mafft,clustal,-0.002722000000000002,-0.015680000000000027,0.0023520000000000207,0.0,0.0,1
mafft,tcoffee,-0.0014399999999999968,-0.0034850000000000714,-0.0066549999999999665,0.006311000000000011,-0.0063109999999999555,0
mafft,muscle,-0.033623000000000014,0.030930000000000013,0.011757000000000017,0.010097999999999996,0.01236499999999996,1
clustal,mafft,0.002722000000000002,0.015680000000000027,-0.0023520000000000207,0.0,0.0,0
clustal,tcoffee,0.0012820000000000054,0.012194999999999956,-0.009006999999999987,0.006311000000000011,-0.0063109999999999555,0
clustal,muscle,-0.030901000000000012,0.04661000000000004,0.009404999999999997,0.010097999999999996,0.01236499999999996,1
tcoffee,mafft,0.0014399999999999968,0.0034850000000000714,0.0066549999999999665,-0.006311000000000011,0.0063109999999999555,1
tcoffee,clustal,-0.0012820000000000054,-0.012194999999999956,0.009006999999999987,-0.006311000000000011,0.0063109999999999555,1
tcoffee,muscle,-0.03218300000000002,0.034415000000000084,0.018411999999999984,0.003786999999999985,0.018675999999999915,1
muscle,mafft,0.033623000000000014,-0.030930000000000013,-0.011757000000000017,-0.010097999999999996,-0.01236499999999996,0
muscle,clustal,0.030901000000000012,-0.04661000000000004,-0.009404999999999997,-0.010097999999999996,-0.01236499999999996,0
muscle,tcoffee,0.03218300000000002,-0.034415000000000084,-0.018411999999999984,-0.003786999999999985,-0.018675999999999915,0
mafft,clustal,-0.013517999999999974,0.0024739999999999762,-0.035840000000000094,0.00795700000000002,-0.035243000000000024,0
mafft,tcoffee,-0.02956599999999998,0.0010870000000000601,-0.04329800000000006,0.00841,-0.04277399999999998,0
mafft,muscle,-0.045242000000000004,0.019299000000000066,-0.04005100000000006,0.015447000000000016,-0.03576099999999993,1
clustal,mafft,0.013517999999999974,-0.0024739999999999762,0.035840000000000094,-0.00795700000000002,0.035243000000000024,1
clustal,tcoffee,-0.016048000000000007,-0.001386999999999916,-0.007457999999999965,0.0004529999999999812,-0.007530999999999954,0
clustal,muscle,-0.03172400000000003,0.01682500000000009,-0.004210999999999965,0.007489999999999997,-0.0005179999999999074,1
tcoffee,mafft,0.02956599999999998,-0.0010870000000000601,0.04329800000000006,-0.00841,0.04277399999999998,1
tcoffee,clustal,0.016048000000000007,0.001386999999999916,0.007457999999999965,-0.0004529999999999812,0.007530999999999954,1
tcoffee,muscle,-0.015676000000000023,0.018212000000000006,0.003247,0.0070370000000000155,0.007013000000000047,1
muscle,mafft,0.045242000000000004,-0.019299000000000066,0.04005100000000006,-0.015447000000000016,0.03576099999999993,0
muscle,clustal,0.03172400000000003,-0.01682500000000009,0.004210999999999965,-0.007489999999999997,0.0005179999999999074,0
muscle,tcoffee,0.015676000000000023,-0.018212000000000006,-0.003247,-0.0070370000000000155,-0.007013000000000047,0
mafft,clustal,0.0,0.0,0.0,0.0,0.0,0
mafft,tcoffee,0.0,0.0,0.0,0.0,0.0,0
mafft,muscle,0.0,0.0,0.0,0.0,0.0,1
clustal,mafft,0.0,0.0,0.0,0.0,0.0,0
clustal,tcoffee,0.0,0.0,0.0,0.0,0.0,0
clustal,muscle,0.0,0.0,0.0,0.0,0.0,1
tcoffee,mafft,0.0,0.0,0.0,0.0,0.0,0
tcoffee,clustal,0.0,0.0,0.0,0.0,0.0,0
tcoffee,muscle,0.0,0.0,0.0,0.0,0.0,1
muscle,mafft,0.0,0.0,0.0,0.0,0.0,0
muscle,clustal,0.0,0.0,0.0,0.0,0.0,0
muscle,tcoffee,0.0,0.0,0.0,0.0,0.0,0
mafft,clustal,0.0005359999999999809,0.0012540000000000884,-0.0004979999999999984,0.0,0.0,0
mafft,tcoffee,-0.007203999999999988,0.011279000000000039,-0.005970999999999949,0.002486999999999996,-0.002487000000000017,0
mafft,muscle,-0.007203999999999988,0.002507000000000037,-0.005970999999999949,0.002486999999999996,-0.002487000000000017,1
clustal,mafft,-0.0005359999999999809,-0.0012540000000000884,0.0004979999999999984,0.0,0.0,1
clustal,tcoffee,-0.007739999999999969,0.01002499999999995,-0.00547299999999995,0.002486999999999996,-0.002487000000000017,0
clustal,muscle,-0.007739999999999969,0.0012529999999999486,-0.00547299999999995,0.002486999999999996,-0.002487000000000017,1
tcoffee,mafft,0.007203999999999988,-0.011279000000000039,0.005970999999999949,-0.002486999999999996,0.002487000000000017,1
tcoffee,clustal,0.007739999999999969,-0.01002499999999995,0.00547299999999995,-0.002486999999999996,0.002487000000000017,1
tcoffee,muscle,0.0,-0.008772000000000002,0.0,0.0,0.0,1
muscle,mafft,0.007203999999999988,-0.002507000000000037,0.005970999999999949,-0.002486999999999996,0.002487000000000017,0
muscle,clustal,0.007739999999999969,-0.0012529999999999486,0.00547299999999995,-0.002486999999999996,0.002487000000000017,0
muscle,tcoffee,0.0,0.008772000000000002,0.0,0.0,0.0,0
mafft,clustal,0.005450999999999984,0.0030999999999999917,0.006153999999999993,-0.006154000000000007,0.006153999999999993,1
mafft,tcoffee,-0.0010599999999999499,0.0,0.0,0.0,0.0,1
mafft,muscle,0.001915,0.0015500000000000513,0.0015380000000000393,-0.0015389999999999987,0.001538999999999957,1
clustal,mafft,-0.005450999999999984,-0.0030999999999999917,-0.006153999999999993,0.006154000000000007,-0.006153999999999993,0
clustal,tcoffee,-0.0065109999999999335,-0.0030999999999999917,-0.006153999999999993,0.006154000000000007,-0.006153999999999993,0
clustal,muscle,-0.0035359999999999836,-0.0015499999999999403,-0.0046159999999999535,0.004615000000000008,-0.004615000000000036,1
tcoffee,mafft,0.0010599999999999499,0.0,0.0,0.0,0.0,0
tcoffee,clustal,0.0065109999999999335,0.0030999999999999917,0.006153999999999993,-0.006154000000000007,0.006153999999999993,1
tcoffee,muscle,0.00297499999999995,0.0015500000000000513,0.0015380000000000393,-0.0015389999999999987,0.001538999999999957,1
muscle,mafft,-0.001915,-0.0015500000000000513,-0.0015380000000000393,0.0015389999999999987,-0.001538999999999957,0
muscle,clustal,0.0035359999999999836,0.0015499999999999403,0.0046159999999999535,-0.004615000000000008,0.004615000000000036,0
muscle,tcoffee,-0.00297499999999995,-0.0015500000000000513,-0.0015380000000000393,0.0015389999999999987,-0.001538999999999957,0
mafft,clustal,0.0,-0.0012080000000000979,0.0,0.0,0.0,0
mafft,tcoffee,0.0,0.0,0.0,0.0,0.0,1
mafft,muscle,-0.014996999999999927,0.008778999999999981,0.005404999999999993,0.004639000000000004,0.005489999999999995,1
clustal,mafft,0.0,0.0012080000000000979,0.0,0.0,0.0,1
clustal,tcoffee,0.0,0.0012080000000000979,0.0,0.0,0.0,1
clustal,muscle,-0.014996999999999927,0.00998700000000008,0.005404999999999993,0.004639000000000004,0.005489999999999995,1
tcoffee,mafft,0.0,0.0,0.0,0.0,0.0,0
tcoffee,clustal,0.0,-0.0012080000000000979,0.0,0.0,0.0,0
tcoffee,muscle,-0.014996999999999927,0.008778999999999981,0.005404999999999993,0.004639000000000004,0.005489999999999995,1
muscle,mafft,0.014996999999999927,-0.008778999999999981,-0.005404999999999993,-0.004639000000000004,-0.005489999999999995,0
muscle,clustal,0.014996999999999927,-0.00998700000000008,-0.005404999999999993,-0.004639000000000004,-0.005489999999999995,0
muscle,tcoffee,0.014996999999999927,-0.008778999999999981,-0.005404999999999993,-0.004639000000000004,-0.005489999999999995,0
mafft,clustal,0.004846000000000017,-0.009000999999999926,0.0032090000000000174,0.0,0.0,0
mafft,tcoffee,0.033936999999999995,0.00014500000000006175,-0.0035720000000000196,-0.0048839999999999995,-0.012977000000000016,1
mafft,muscle,-0.022185999999999984,0.016863000000000072,5.699999999997374e-05,0.01207999999999998,-0.003410000000000024,1
clustal,mafft,-0.004846000000000017,0.009000999999999926,-0.0032090000000000174,0.0,0.0,1
clustal,tcoffee,0.029090999999999978,0.009145999999999987,-0.006781000000000037,-0.0048839999999999995,-0.012977000000000016,1
clustal,muscle,-0.027032,0.025863999999999998,-0.0031520000000000437,0.01207999999999998,-0.003410000000000024,1
tcoffee,mafft,-0.033936999999999995,-0.00014500000000006175,0.0035720000000000196,0.0048839999999999995,0.012977000000000016,0
tcoffee,clustal,-0.029090999999999978,-0.009145999999999987,0.006781000000000037,0.0048839999999999995,0.012977000000000016,0
tcoffee,muscle,-0.05612299999999998,0.01671800000000001,0.0036289999999999933,0.01696399999999998,0.009566999999999992,1
muscle,mafft,0.022185999999999984,-0.016863000000000072,-5.699999999997374e-05,-0.01207999999999998,0.003410000000000024,0
muscle,clustal,0.027032,-0.025863999999999998,0.0031520000000000437,-0.01207999999999998,0.003410000000000024,0
muscle,tcoffee,0.05612299999999998,-0.01671800000000001,-0.0036289999999999933,-0.01696399999999998,-0.009566999999999992,0
mafft,clustal,-0.032220000000000026,0.019345999999999974,0.00014399999999992197,0.004613999999999979,-0.004614000000000007,0
mafft,tcoffee,0.09259799999999999,0.02450299999999994,-0.017898999999999998,-0.01669000000000001,-0.027417000000000025,0
mafft,muscle,-0.108852,0.1159119999999999,0.046496999999999955,0.02715899999999999,0.05291799999999991,1
clustal,mafft,0.032220000000000026,-0.019345999999999974,-0.00014399999999992197,-0.004613999999999979,0.004614000000000007,1
clustal,tcoffee,0.12481800000000001,0.005156999999999967,-0.01804299999999992,-0.02130399999999999,-0.022803000000000018,0
clustal,muscle,-0.07663199999999998,0.09656599999999993,0.04635300000000003,0.02254500000000001,0.05753199999999992,1
tcoffee,mafft,-0.09259799999999999,-0.02450299999999994,0.017898999999999998,0.01669000000000001,0.027417000000000025,1
tcoffee,clustal,-0.12481800000000001,-0.005156999999999967,0.01804299999999992,0.02130399999999999,0.022803000000000018,1
tcoffee,muscle,-0.20145,0.09140899999999996,0.06439599999999995,0.043849,0.08033499999999993,1
muscle,mafft,0.108852,-0.1159119999999999,-0.046496999999999955,-0.02715899999999999,-0.05291799999999991,0
muscle,clustal,0.07663199999999998,-0.09656599999999993,-0.04635300000000003,-0.02254500000000001,-0.05753199999999992,0
muscle,tcoffee,0.20145,-0.09140899999999996,-0.06439599999999995,-0.043849,-0.08033499999999993,0
mafft,clustal,0.006346000000000074,0.0013159999999999838,0.003921000000000063,-0.0026139999999999983,0.002614999999999923,0
mafft,tcoffee,-0.006345999999999963,-0.005263000000000018,-0.003921999999999981,0.0026149999999999993,-0.002614000000000005,0
mafft,muscle,-0.006345999999999963,-0.005263000000000018,-0.003921999999999981,0.0026149999999999993,-0.002614000000000005,1
clustal,mafft,-0.006346000000000074,-0.0013159999999999838,-0.003921000000000063,0.0026139999999999983,-0.002614999999999923,0
clustal,tcoffee,-0.012692000000000037,-0.0065790000000000015,-0.007843000000000044,0.0052289999999999975,-0.005228999999999928,0
clustal,muscle,-0.012692000000000037,-0.0065790000000000015,-0.007843000000000044,0.0052289999999999975,-0.005228999999999928,1
tcoffee,mafft,0.006345999999999963,0.005263000000000018,0.003921999999999981,-0.0026149999999999993,0.002614000000000005,1
tcoffee,clustal,0.012692000000000037,0.0065790000000000015,0.007843000000000044,-0.0052289999999999975,0.005228999999999928,1
tcoffee,muscle,0.0,0.0,0.0,0.0,0.0,1
muscle,mafft,0.006345999999999963,0.005263000000000018,0.003921999999999981,-0.0026149999999999993,0.002614000000000005,0
muscle,clustal,0.012692000000000037,0.0065790000000000015,0.007843000000000044,-0.0052289999999999975,0.005228999999999928,0
muscle,tcoffee,0.0,0.0,0.0,0.0,0.0,0
mafft,clustal,0.009475999999999929,-0.0036570000000000213,-0.004114000000000062,-0.0037459999999999993,-0.00844200000000006,1
mafft,tcoffee,0.023839999999999972,-0.011552000000000007,-0.006134000000000084,-0.007641999999999996,-0.004545000000000021,0
mafft,muscle,0.017951999999999968,-0.012866999999999962,-0.007577000000000056,-0.006343000000000001,-0.005844000000000071,1
clustal,mafft,-0.009475999999999929,0.0036570000000000213,0.004114000000000062,0.0037459999999999993,0.00844200000000006,0
clustal,tcoffee,0.014364000000000043,-0.007894999999999985,-0.0020200000000000218,-0.0038959999999999967,0.0038970000000000393,0
clustal,muscle,0.008476000000000039,-0.00920999999999994,-0.003462999999999994,-0.002597000000000002,0.002597999999999989,1
tcoffee,mafft,-0.023839999999999972,0.011552000000000007,0.006134000000000084,0.007641999999999996,0.004545000000000021,0
tcoffee,clustal,-0.014364000000000043,0.007894999999999985,0.0020200000000000218,0.0038959999999999967,-0.0038970000000000393,1
tcoffee,muscle,-0.005888000000000004,-0.001314999999999955,-0.001442999999999972,0.0012989999999999946,-0.0012990000000000501,1
muscle,mafft,-0.017951999999999968,0.012866999999999962,0.007577000000000056,0.006343000000000001,0.005844000000000071,0
muscle,clustal,-0.008476000000000039,0.00920999999999994,0.003462999999999994,0.002597000000000002,-0.002597999999999989,0
muscle,tcoffee,0.005888000000000004,0.001314999999999955,0.001442999999999972,-0.0012989999999999946,0.0012990000000000501,0
mafft,clustal,0.0022490000000000565,0.002665999999999946,0.00263100000000005,0.0,0.0,1
mafft,tcoffee,0.0,0.0,0.0,0.0,0.0,1
mafft,muscle,0.0022490000000000565,0.002665999999999946,0.00263100000000005,0.0,0.0,0
clustal,mafft,-0.0022490000000000565,-0.002665999999999946,-0.00263100000000005,0.0,0.0,0
clustal,tcoffee,-0.0022490000000000565,-0.002665999999999946,-0.00263100000000005,0.0,0.0,0
clustal,muscle,0.0,0.0,0.0,0.0,0.0,0
tcoffee,mafft,0.0,0.0,0.0,0.0,0.0,0
